1531965576.612 fuelgauge.status.battery_state.power_supply_status_ 0.0
1531965576.612 fuelgauge.status.battery_state.power_supply_technology_ 0.0
1531965576.612 fuelgauge.status.battery_state.voltage_ 12.02400016784668
1531965576.612 fuelgauge.status.battery_temperature 30.99685
1531965576.612 fuelgauge.status.average_power 6.471
1531965576.728 attitude.orientation.x 0.11114501953125
1531965576.728 attitude.calc.pitch -50.81926661716781
1531965576.728 attitude.calc.yaw -14.868730595784413
1531965576.728 attitude.calc.roll 178.45704969106282
1531965576.728 attitude.orientation.w -0.04345703125
1531965576.728 attitude.orientation.y 0.8963623046875
1531965576.728 attitude.orientation.z -0.427001953125
1531965577.043 internal_pressure.fluid_pressure_ 270.8949890136719
1531965577.043 internal_pressure.header_.stamp_.nanosec_ 0.0
1531965577.043 internal_pressure.header_.stamp_.sec_ 0.0
1531965577.043 internal_pressure.variance_ 0.0
1531965577.045 temp.internal.temperature.header_.stamp_.nanosec_ 0.0
1531965577.045 temp.internal.temperature.header_.stamp_.sec_ 0.0
1531965577.045 temp.internal.temperature.temperature_ 41.3125
1531965577.046 temp.internal.temperature.variance_ 0.0
1531965577.38 pressure.fluid_pressure_ 1025.300048828125
1531965577.38 pressure.header_.stamp_.nanosec_ 0.0
1531965577.38 pressure.header_.stamp_.sec_ 0.0
1531965577.38 pressure.variance_ 0.0
1531965577.38 depth -0.009564444
1531965577.381 temp.water.temperature.header_.stamp_.nanosec_ 0.0
1531965577.381 temp.water.temperature.header_.stamp_.sec_ 0.0
1531965577.381 temp.water.temperature.temperature_ 32.31999969482422
1531965577.381 temp.water.temperature.variance_ 0.0
1531965577.51 imuCallibration.accel 0.0
1531965577.51 imuCallibration.gyro 3.0
1531965577.511 imuCallibration.mag 3.0
1531965577.511 imuCallibration.system 3.0
1531965577.614 fuelgauge.status.average_current -0.997
1531965577.614 fuelgauge.status.battery_state.capacity_ nan
1531965577.614 fuelgauge.status.battery_state.charge_ 8.390000343322754
1531965577.614 fuelgauge.status.battery_state.current_ -0.8460000157356262
1531965577.614 fuelgauge.status.battery_state.design_capacity_ nan
1531965577.614 fuelgauge.status.battery_state.header_.stamp_.nanosec_ 0.0
1531965577.614 fuelgauge.status.battery_state.header_.stamp_.sec_ 0.0
1531965577.614 fuelgauge.status.battery_state.percentage_ 1.0
1531965577.614 fuelgauge.status.battery_state.power_supply_health_ 0.0
1531965577.614 fuelgauge.status.battery_state.power_supply_status_ 0.0
1531965577.614 fuelgauge.status.battery_state.power_supply_technology_ 0.0
1531965577.614 fuelgauge.status.battery_state.voltage_ 12.017999649047852
1531965577.615 fuelgauge.status.battery_temperature 30.99685
1531965577.615 fuelgauge.status.average_power 6.468
1531965577.741 attitude.orientation.x 0.11114501953125
1531965577.741 attitude.calc.pitch -50.81926661716781
1531965577.741 attitude.calc.yaw -14.868730595784413
1531965577.741 attitude.calc.roll 178.45704969106282
1531965577.741 attitude.orientation.w -0.04345703125
1531965577.741 attitude.orientation.y 0.8963623046875
